,gene_name,ensembl_id
42045,CTB-147C22.8,ENSG00000269495
42046,KLK6,ENSG00000167755
42047,CTB-147C22.9,ENSG00000267879
42048,KLK7,ENSG00000169035
42049,KLK8,ENSG00000129455
42050,CTC-518B2.8,ENSG00000269741
42051,KLK9,ENSG00000213022
42052,CTC-518B2.12,ENSG00000268739
42053,KLK12,ENSG00000186474
42054,CTC-518B2.9,ENSG00000268906
42055,CTC-518B2.10,ENSG00000268390
42056,KLK13,ENSG00000167759
42057,KLK14,ENSG00000129437
42058,CTD-3187F8.14,ENSG00000269072
42059,CTD-3187F8.2,ENSG00000268595
42060,CTD-3187F8.11,ENSG00000268318
42061,CTD-2616J11.16,ENSG00000267905
42062,CTD-2616J11.9,ENSG00000267984
42063,CTD-2616J11.11,ENSG00000269403
42064,CTD-2616J11.14,ENSG00000268889
42065,CTD-2616J11.3,ENSG00000254760
42066,CTD-2616J11.2,ENSG00000255441
42067,CEACAM18,ENSG00000213822
42068,CTD-3073N11.9,ENSG00000268777
42069,AC018755.17,ENSG00000267808
42070,AC018755.18,ENSG00000268500
42071,AC006272.2,ENSG00000268316
42072,AC006272.1,ENSG00000269483
42073,ZNF649-AS1,ENSG00000268095
42074,CTC-471J1.9,ENSG00000268458
42075,CTD-2525I3.5,ENSG00000269102
42076,CTD-2525I3.6,ENSG00000269535
42077,CTD-3099C6.5,ENSG00000269349
42078,CTD-3099C6.7,ENSG00000268886
42079,CTD-2331H12.8,ENSG00000283088
42080,CTD-2620I22.3,ENSG00000267943
42081,ERVV-1,ENSG00000269526
42082,ERVV-2,ENSG00000268964
42083,CTD-2245F17.2,ENSG00000268842
42084,VN1R4,ENSG00000228567
42085,CTD-2245F17.9,ENSG00000269758
42086,BIRC8,ENSG00000163098
42087,DPRX,ENSG00000204595
42088,CTC-339O9.1,ENSG00000269842
42089,CTD-3022G6.1,ENSG00000269877
42090,AC008753.4,ENSG00000269564
42091,AC008753.6,ENSG00000228323
42092,AC008440.10,ENSG00000232324
42093,TARM1,ENSG00000248385
42094,AC012314.20,ENSG00000223660
42095,AC008746.3,ENSG00000227407
42096,CTD-2587H19.3,ENSG00000269873
42097,CTB-83J4.2,ENSG00000269271
42098,AC009892.10,ENSG00000224730
42099,CTD-2587H24.4,ENSG00000267110
42100,CTD-2587H24.5,ENSG00000267577
42101,CTD-2105E13.14,ENSG00000268729
42102,CTD-2105E13.16,ENSG00000276831
42103,CTD-2105E13.6,ENSG00000267706
42104,FAM71E2,ENSG00000180043
42105,TMEM190,ENSG00000160472
42106,CTD-2105E13.15,ENSG00000269275
42107,SHISA7,ENSG00000187902
42108,CTD-2537I9.16,ENSG00000269859
42109,SBK2,ENSG00000187550
42110,CTD-2537I9.18,ENSG00000276488
42111,CTD-2537I9.12,ENSG00000267523
42112,AC010525.4,ENSG00000267117
42113,NLRP13,ENSG00000173572
42114,NLRP5,ENSG00000171487
42115,CTD-2621I17.6,ENSG00000267522
42116,GALP,ENSG00000197487
42117,ZSCAN5CP,ENSG00000204532
42118,AC006116.21,ENSG00000267606
42119,AC006116.12,ENSG00000267192
42120,AC005498.4,ENSG00000267224
42121,USP29,ENSG00000131864
42122,AC003002.4,ENSG00000268133
42123,AC003002.6,ENSG00000269533
42124,AC004076.7,ENSG00000268533
42125,AC004076.9,ENSG00000268163
42126,AC003005.4,ENSG00000268107
42127,AC003682.16,ENSG00000268392
42128,AC003006.7,ENSG00000269026
42129,CTD-2583A14.10,ENSG00000268750
42130,CTD-2583A14.9,ENSG00000269476
42131,CTD-2619J13.3,ENSG00000269054
42132,RNF225,ENSG00000269855
42133,CTD-2619J13.13,ENSG00000268307
42134,CTD-2619J13.23,ENSG00000269106
42135,AC016629.3,ENSG00000269600
42136,SRY,ENSG00000184895
42137,TGIF2LY,ENSG00000176679
42138,RP11-122L9.1,ENSG00000277930
42139,TTTY23B,ENSG00000237069
42140,TSPY2,ENSG00000168757
42141,LINC00280,ENSG00000229643
42142,TTTY1B,ENSG00000129816
42143,TTTY2B,ENSG00000212856
42144,TTTY21B,ENSG00000237563
42145,TTTY7,ENSG00000147753
42146,TTTY8B,ENSG00000185700
42147,AMELY,ENSG00000099721
42148,TBL1Y,ENSG00000092377
42149,TTTY16,ENSG00000225520
42150,TTTY12,ENSG00000237048
42151,AC064829.1,ENSG00000279435
42152,LINC00279,ENSG00000232348
42153,TTTY18,ENSG00000233699
42154,AC009491.2,ENSG00000279664
42155,TTTY19,ENSG00000232419
42156,AC009491.1,ENSG00000279547
42157,TTTY11,ENSG00000180910
42158,TTTY20,ENSG00000232808
42159,TSPY4,ENSG00000233803
42160,TSPY8,ENSG00000229549
42161,TSPY3,ENSG00000228927
42162,FAM197Y5P,ENSG00000225516
42163,TSPY1,ENSG00000258992
42164,TSPY9P,ENSG00000238074
42165,TSPY10,ENSG00000236424
42166,TTTY8,ENSG00000183385
42167,TTTY7B,ENSG00000147761
42168,TTTY21,ENSG00000228890
42169,TTTY2,ENSG00000212855
42170,TTTY1,ENSG00000129845
42171,TTTY22,ENSG00000224075
42172,AC010891.2,ENSG00000228379
42173,TTTY23,ENSG00000239225
42174,VCY,ENSG00000129864
42175,VCY1B,ENSG00000129862
42176,AC010723.1,ENSG00000223517
42177,NLGN4Y-AS1,ENSG00000228787
42178,FAM41AY1,ENSG00000224989
42179,FAM224B,ENSG00000230663
42180,CDY2B,ENSG00000129873
42181,CDY2A,ENSG00000182415
42182,FAM224A,ENSG00000233522
42183,FAM41AY2,ENSG00000226362
42184,AC022486.1,ENSG00000251510
42185,HSFY1,ENSG00000172468
42186,TTTY9B,ENSG00000131007
42187,HSFY2,ENSG00000169953
42188,AC009977.1,ENSG00000279335
42189,RP11-65G9.1,ENSG00000254488
42190,RBMY1B,ENSG00000242875
42191,RBMY1A1,ENSG00000234414
42192,TTTY13,ENSG00000184991
42193,RBMY1E,ENSG00000242389
42194,RBMY1D,ENSG00000244395
42195,PRY2,ENSG00000169807
42196,AC007359.6,ENSG00000236951
42197,TTTY6B,ENSG00000131548
42198,RBMY1F,ENSG00000169800
42199,TTTY5,ENSG00000215560
42200,RBMY1J,ENSG00000226941
42201,AC008175.1,ENSG00000235059
42202,TTTY6,ENSG00000131538
42203,PRY,ENSG00000169789
42204,TTTY17A,ENSG00000228240
42205,TTTY4,ENSG00000226906
42206,BPY2,ENSG00000183753
42207,DAZ1,ENSG00000188120
42208,DAZ2,ENSG00000205944
42209,TTTY3B,ENSG00000280961
42210,CDY1B,ENSG00000172352
42211,AC012005.4,ENSG00000279287
42212,AC012005.3,ENSG00000279274
42213,TTTY17B,ENSG00000227439
42214,TTTY4B,ENSG00000235412
42215,BPY2B,ENSG00000183795
42216,DAZ3,ENSG00000187191
42217,DAZ4,ENSG00000205916
42218,BPY2C,ENSG00000185894
42219,TTTY4C,ENSG00000228296
42220,TTTY17C,ENSG00000223641
42221,AC006386.1,ENSG00000279115
42222,AC006328.4,ENSG00000280301
42223,CSPG4P1Y,ENSG00000240450
42224,CDY1,ENSG00000172288
42225,TTTY3,ENSG00000231141
42226,CU104787.1,ENSG00000280363
42227,BAGE5,ENSG00000279973
42228,LA16c-60D12.1,ENSG00000280341
42229,OR11H1,ENSG00000130538
42230,LA16c-23H5.4,ENSG00000233408
42231,LA16c-2F2.8,ENSG00000230471
42232,POTEH,ENSG00000198062
42233,POTEH-AS1,ENSG00000236666
42234,LA16c-4G1.3,ENSG00000233866
42235,KB-67B5.17,ENSG00000273362
42236,CCT8L2,ENSG00000198445
42237,KB-7G2.9,ENSG00000267338
42238,AC005301.8,ENSG00000235343
42239,AC007064.24,ENSG00000237689
42240,IGKV1OR22-5,ENSG00000230481
42241,IGKV2OR22-4,ENSG00000253691
42242,IGKV2OR22-3,ENSG00000253460
42243,IGKV3OR22-2,ENSG00000254264
42244,IGKV1OR22-1,ENSG00000253481
42245,GAB4,ENSG00000215568
42246,AC006946.17,ENSG00000273442
42247,AC008079.9,ENSG00000187979
42248,AC011718.2,ENSG00000274044
42249,AC011718.3,ENSG00000276874
42250,XXbac-B33L19.6,ENSG00000277017
42251,XXbac-B33L19.12,ENSG00000278044
42252,GGTLC3,ENSG00000274252
42253,AC008132.15,ENSG00000182824
42254,AC008103.3,ENSG00000276095
42255,AC007326.1,ENSG00000279560
42256,AC007326.10,ENSG00000280418
42257,AC004471.9,ENSG00000223461
42258,AC004471.10,ENSG00000272682
42259,TSSK2,ENSG00000206203
42260,GSC2,ENSG00000063515
42261,AC000068.9,ENSG00000273300
42262,AC000068.10,ENSG00000273212
42263,AC006547.13,ENSG00000236540
42264,AC006547.8,ENSG00000243762
42265,XXbac-B444P24.8,ENSG00000249923
42266,AC007731.1,ENSG00000188280
42267,XXbac-B33L19.4,ENSG00000235578
42268,USP41,ENSG00000161133
42269,XXbac-B562F10.12,ENSG00000277971
42270,AC007050.17,ENSG00000236003
42271,AC007308.7,ENSG00000272600
42272,AC002472.11,ENSG00000226872
42273,POM121L7,ENSG00000239511
42274,KB-1592A4.14,ENSG00000234503
42275,GGT2,ENSG00000133475
42276,KB-1183D5.14,ENSG00000237407
42277,KB-1183D5.18,ENSG00000279920
42278,RIMBP3B,ENSG00000274600
42279,KB-1440D3.14,ENSG00000273342
42280,IGLVI-68,ENSG00000254355
42281,LL22NC03-23C6.13,ENSG00000278657
42282,IGLV10-67,ENSG00000253794
42283,IGLVIV-66-1,ENSG00000253874
42284,IGLVV-66,ENSG00000254075
42285,IGLVIV-65,ENSG00000254161
42286,IGLVIV-64,ENSG00000253242
42287,IGLVI-63,ENSG00000253752
42288,IGLV1-62,ENSG00000253823
42289,IGLVIV-59,ENSG00000254308
42290,IGLVV-58,ENSG00000253637
42291,IGLVI-56,ENSG00000253126
42292,IGLVIV-53,ENSG00000253935
42293,VPREB1,ENSG00000169575
42294,LL22NC03-2H8.4,ENSG00000234630
42295,IGLVI-42,ENSG00000254175
42296,IGLVVII-41-1,ENSG00000254073
42297,IGLVI-38,ENSG00000253889
42298,IGLV7-35,ENSG00000253631
42299,ZNF280A,ENSG00000169548
42300,LL22NC03-63E9.3,ENSG00000220891
42301,IGLV2-34,ENSG00000253120
42302,IGLV2-33,ENSG00000211656
42303,IGLV3-32,ENSG00000211657
42304,IGLV3-31,ENSG00000253920
42305,IGLV3-30,ENSG00000253329
42306,GGTLC2,ENSG00000100121
42307,IGLV3-29,ENSG00000253338
42308,IGLV2-28,ENSG00000253451
42309,IGLV3-26,ENSG00000253913
42310,IGLVVI-25-1,ENSG00000253779
42311,LL22NC03-102D1.18,ENSG00000223999
42312,IGLV3-24,ENSG00000253822
42313,IGLVVI-22-1,ENSG00000253546
42314,IGLV3-22,ENSG00000211661
42315,IGLVI-20,ENSG00000254240
42316,IGLV3-17,ENSG00000253152
42317,IGLV3-15,ENSG00000253786
42318,IGLV3-13,ENSG00000253590
42319,IGLV3-7,ENSG00000254077
42320,IGLV3-6,ENSG00000253448
42321,IGLV3-4,ENSG00000226420
42322,IGLV3-2,ENSG00000253963
42323,IGLJ2,ENSG00000211676
42324,IGLJ3,ENSG00000211678
42325,IGLJ4,ENSG00000211680
42326,IGLJ5,ENSG00000211681
42327,IGLJ6,ENSG00000211682
42328,IGLJ7,ENSG00000211684
42329,AP000343.2,ENSG00000236611
42330,AP000345.1,ENSG00000178248
42331,AP000345.4,ENSG00000225413
42332,PCAT14,ENSG00000280623
42333,AP000349.2,ENSG00000280178
42334,AP000350.10,ENSG00000251357
42335,SPECC1L-ADORA2A,ENSG00000258555
42336,AP000355.2,ENSG00000228923
42337,PIWIL3,ENSG00000184571
42338,TMEM211,ENSG00000206069
42339,CTA-243E7.3,ENSG00000279548
42340,CTA-243E7.2,ENSG00000279006
42341,CTA-221G9.7,ENSG00000236641
42342,RP3-462D8.2,ENSG00000233577
42343,CTA-246H3.12,ENSG00000272942
42344,CTA-390C10.9,ENSG00000272798
42345,IGLVIVOR22-1,ENSG00000271138
42346,CTA-407F11.7,ENSG00000237387
42347,CTA-407F11.9,ENSG00000278960
42348,CTA-125H2.2,ENSG00000231933
42349,CTA-125H2.1,ENSG00000232464
42350,CTA-796E4.3,ENSG00000236464
42351,CTA-796E4.4,ENSG00000229770
42352,RP11-259P1.1,ENSG00000224192
42353,CTA-992D9.9,ENSG00000279848
42354,CTA-992D9.6,ENSG00000236858
42355,CTA-992D9.8,ENSG00000280025
42356,CTA-992D9.7,ENSG00000231405
42357,CTA-503F6.2,ENSG00000238195
42358,CTA-929C8.5,ENSG00000233574
42359,CTA-929C8.7,ENSG00000223726
42360,CTA-929C8.6,ENSG00000226741
42361,CTA-929C8.8,ENSG00000230051
42362,RP1-205F14P.1,ENSG00000280445
42363,RP11-46E17.6,ENSG00000227880
42364,RP1-231P7P.1,ENSG00000224027
42365,RP1-213J1P__B.1,ENSG00000227838
42366,RP1-213J1P__B.2,ENSG00000231495
42367,RP11-375H17.1,ENSG00000226169
42368,CTA-747E2.10,ENSG00000226772
42369,CTA-984G1.5,ENSG00000237015
42370,RFPL1,ENSG00000128250
42371,AC000035.3,ENSG00000282816
42372,RP1-76B20.11,ENSG00000232396
42373,RP1-76B20.12,ENSG00000239446
42374,RP3-438O4.4,ENSG00000225676
42375,RP1-102K2.8,ENSG00000268812
42376,RP1-130H16.18,ENSG00000248751
42377,RP4-539M6.19,ENSG00000249590
42378,RP4-539M6.14,ENSG00000181123
42379,RP3-430N8.11,ENSG00000269987
42380,RP3-430N8.10,ENSG00000269972
42381,PLA2G3,ENSG00000100078
42382,RNF185-AS1,ENSG00000254835
42383,CTA-342B11.1,ENSG00000227519
42384,CTA-342B11.2,ENSG00000230866
42385,SLC5A1,ENSG00000100170
42386,RP1-127L4.7,ENSG00000239674
42387,RP1-90G24.8,ENSG00000230120
42388,AL008723.1,ENSG00000279219
42389,IGLCOR22-1,ENSG00000254127
42390,RP1-90G24.10,ENSG00000242082
42391,RP1-90G24.6,ENSG00000224050
42392,RP1-90G24.11,ENSG00000273325
42393,RP1-149A16.12,ENSG00000234626
42394,RFPL3,ENSG00000128276
42395,IGLCOR22-2,ENSG00000271093
42396,RP1-149A16.3,ENSG00000230736
42397,IGLVIVOR22-2,ENSG00000243519
42398,RP1-149A16.17,ENSG00000241954
42399,BPIFC,ENSG00000184459
42400,LL22NC01-116C6.1,ENSG00000229673
42401,RP1-302D9.1,ENSG00000228622
42402,RP1-302D9.2,ENSG00000231253
42403,RP1-302D9.3,ENSG00000232073
42404,SC22CB-1D7.1,ENSG00000230741
42405,LL22NC03-86D4.1,ENSG00000236052
42406,LL22NC03-13G6.2,ENSG00000224404
42407,RP1-101G11.3,ENSG00000280356
42408,RP1-288L1.5,ENSG00000234891
42409,RP1-288L1.4,ENSG00000237316
42410,ISX-AS1,ENSG00000227895
42411,ISX,ENSG00000175329
42412,LINC01399,ENSG00000233080
42413,CTA-714B7.7,ENSG00000273068
42414,CTA-286B10.8,ENSG00000282041
42415,RP4-569D19.8,ENSG00000273044
42416,RP1-41P2.7,ENSG00000228587
42417,RP4-633O19__A.1,ENSG00000223695
42418,RP5-1119A7.14,ENSG00000228719
42419,RP5-1119A7.10,ENSG00000229971
42420,RP1-293L6.1,ENSG00000234688
42421,CITF22-24E5.1,ENSG00000234979
42422,CTA-833B7.2,ENSG00000183822
42423,LL22NC01-81G9.3,ENSG00000215403
42424,TEX33,ENSG00000185264
42425,RP5-1170K4.7,ENSG00000231467
42426,RP1-151B14.6,ENSG00000235237
42427,RP1-63G5.8,ENSG00000272694
42428,RP5-1177I5.3,ENSG00000225867
42429,Z83844.1,ENSG00000233360
42430,RP5-1039K5.16,ENSG00000222044
42431,RP5-1039K5.18,ENSG00000273214
42432,RP5-1039K5.13,ENSG00000233739
42433,RP1-5O6.5,ENSG00000235246
42434,RP3-434P1.6,ENSG00000228620
42435,KCNJ4,ENSG00000168135
42436,RP3-508I15.19,ENSG00000230149
42437,CTA-150C2.13,ENSG00000235209
42438,MGAT3-AS1,ENSG00000227188
42439,RP3-496C20.1,ENSG00000261202
42440,RP5-1042K10.14,ENSG00000279624
42441,RP5-1042K10.13,ENSG00000272834
42442,RP1-85F18.6,ENSG00000232754
42443,CTA-223H9.9,ENSG00000273424
42444,CTA-250D10.19,ENSG00000224883
42445,RP4-669P10.16,ENSG00000232710
42446,RP4-669P10.20,ENSG00000281538
42447,CTA-126B4.7,ENSG00000230107
42448,Z82214.3,ENSG00000236272
42449,Z82214.2,ENSG00000234892
42450,RP4-754E20__A.5,ENSG00000236117
42451,MPPED1,ENSG00000186732
42452,RP3-388M5.9,ENSG00000261251
42453,SULT4A1,ENSG00000130540
42454,PNPLA5,ENSG00000100341
42455,RP1-32I10.10,ENSG00000220702
42456,CTA-397C4.2,ENSG00000232655
42457,LINC00207,ENSG00000187012
42458,LINC00229,ENSG00000234300
42459,PRR5-ARHGAP8,ENSG00000248405
42460,CTA-217C2.2,ENSG00000273243
42461,CTA-268H5.14,ENSG00000273287
42462,WI2-85898F10.2,ENSG00000279954
42463,RP6-109B7.2,ENSG00000231010
42464,RP3-439F8.1,ENSG00000234869
42465,U51561.1,ENSG00000280080
42466,FP325331.1,ENSG00000278881
42467,CITF22-49D8.1,ENSG00000224715
42468,LINC00898,ENSG00000205634
42469,RP11-191L9.4,ENSG00000224271
42470,RP13-455A7.1,ENSG00000230345
42471,CTA-280A3.2,ENSG00000279712
42472,CTA-280A3__B.2,ENSG00000235154
42473,LL22NC03-27C5.1,ENSG00000278890
42474,LL22NC03-121E8.4,ENSG00000238192
42475,LL22NC03-121E8.3,ENSG00000229275
42476,RP11-536P6.3,ENSG00000233179
42477,LINC01310,ENSG00000205632
42478,RP1-34P24.3,ENSG00000280199
42479,CTA-722E9.1,ENSG00000280224
42480,RP4-566L20.1,ENSG00000279597
42481,RP1-29C18.9,ENSG00000213279
42482,RP5-983L19.2,ENSG00000226954
42483,IL17REL,ENSG00000188263
42484,TTLL8,ENSG00000138892
42485,XX-C283C717.1,ENSG00000227484
42486,XX-C00717C00720L.1,ENSG00000279182
42487,CTA-384D8.31,ENSG00000226738
42488,CHKB-CPT1B,ENSG00000254413
42489,CTA-384D8.33,ENSG00000272940
42490,AC002056.5,ENSG00000254499
42491,CH507-9B2.2,ENSG00000279493
42492,CH507-9B2.8,ENSG00000279687
42493,CH507-9B2.4,ENSG00000276612
42494,RP11-717F1.1,ENSG00000279669
42495,CH507-24F1.1,ENSG00000279094
42496,RP11-717F1.2,ENSG00000274333
42497,CH507-39O4.1,ENSG00000279784
42498,CH507-39O4.2,ENSG00000279064
42499,CH507-42P11.6,ENSG00000280179
42500,CH507-24F1.2,ENSG00000275496
42501,CH507-145C22.1,ENSG00000278903
42502,CBSL,ENSG00000274276
42503,CH507-152C13.6,ENSG00000278927
42504,CH507-152C13.3,ENSG00000276076
42505,CH507-145C22.3,ENSG00000278878
42506,CH507-210P18.1,ENSG00000279998
42507,CH507-210P18.4,ENSG00000278955
42508,CH507-210P18.5,ENSG00000279751
42509,CH507-154B10.2,ENSG00000280018
42510,CH507-145C22.4,ENSG00000279313
42511,CH507-236L23.1,ENSG00000278884
42512,CH507-254M2.2,ENSG00000276077
42513,CH507-396I9.3,ENSG00000278961
42514,CH507-513H4.6,ENSG00000280800
42515,CH507-513H4.5,ENSG00000281383
42516,CH507-513H4.4,ENSG00000280614
42517,bP-2189O9.3,ENSG00000279579
42518,bP-2171C21.3,ENSG00000279501
42519,MGC39584,ENSG00000280081
42520,RP11-555K2.4,ENSG00000279321
42521,CH507-216K13.2,ENSG00000279851
42522,AP003900.6,ENSG00000277693
42523,IGHV1OR21-1,ENSG00000277282
42524,AP001464.4,ENSG00000229306
42525,AJ239318.1,ENSG00000280108
42526,AP001465.5,ENSG00000228159
42527,POTED,ENSG00000166351
42528,AL050303.7,ENSG00000224922
42529,LIPI,ENSG00000188992
42530,AF127936.5,ENSG00000226751
42531,AF127577.8,ENSG00000235277
42532,AF127577.10,ENSG00000229047
42533,AF127577.11,ENSG00000231201
42534,AF127577.12,ENSG00000236471
42535,AJ006998.2,ENSG00000229425
42536,AJ009632.3,ENSG00000224247
42537,AP001172.2,ENSG00000270071
42538,AP001172.3,ENSG00000270139
42539,AP000473.6,ENSG00000237735
42540,AF212831.2,ENSG00000232886
42541,LINC01549,ENSG00000232560
42542,AP000432.2,ENSG00000226956
42543,CHODL-AS1,ENSG00000231755
42544,AP000998.2,ENSG00000227330
42545,TMPRSS15,ENSG00000154646
42546,MIR548XHG,ENSG00000224141
42547,AF240627.2,ENSG00000230233
42548,AL157359.4,ENSG00000232193
42549,AL157359.3,ENSG00000226204
42550,AP000431.1,ENSG00000235965
42551,AP000431.2,ENSG00000229289
42552,AP000855.4,ENSG00000231620
42553,AP000946.2,ENSG00000233480
42554,AP001171.1,ENSG00000233236
42555,LINC00320,ENSG00000224924
42556,AP001136.2,ENSG00000226771
42557,AF241725.4,ENSG00000234730
42558,AF241725.6,ENSG00000237527
42559,LINC00317,ENSG00000238265
42560,LINC01425,ENSG00000233997
42561,AP000472.3,ENSG00000227075
42562,AP000472.2,ENSG00000233215
42563,LINC00308,ENSG00000184856
42564,AP000705.7,ENSG00000226043
42565,AP000959.2,ENSG00000234034
42566,AP001255.2,ENSG00000230972
42567,D21S2088E,ENSG00000228592
42568,AP000459.7,ENSG00000227716
42569,AP000474.1,ENSG00000231986
42570,AP000477.2,ENSG00000235564
42571,AP000477.3,ENSG00000226996
42572,AP000470.2,ENSG00000224018
42573,AP000469.2,ENSG00000224832
42574,AP000235.2,ENSG00000226983
42575,AP000402.3,ENSG00000227090
42576,AP000146.2,ENSG00000230379
42577,AP000235.3,ENSG00000244278
42578,AP000233.2,ENSG00000232512
42579,AP000233.3,ENSG00000223870
42580,AP000233.4,ENSG00000222042
42581,AP000221.1,ENSG00000229962
42582,AP001439.2,ENSG00000224541
42583,AP000230.1,ENSG00000273492
42584,AP001595.1,ENSG00000229025
42585,AP001596.6,ENSG00000232692
42586,CYYR1-AS1,ENSG00000197934
42587,AP001601.2,ENSG00000223563
42588,AP001604.3,ENSG00000231236
42589,AP001605.4,ENSG00000236332
42590,AP001607.1,ENSG00000234052
42591,LINC00113,ENSG00000225298
42592,AJ006995.3,ENSG00000234083
42593,LINC00314,ENSG00000178457
42594,AL035610.2,ENSG00000236532
42595,LINC00161,ENSG00000226935
42596,AF096876.1,ENSG00000259981
42597,CLDN17,ENSG00000156282
42598,LINC00307,ENSG00000227342
42599,CLDN8,ENSG00000156284
42600,KRTAP24-1,ENSG00000188694
42601,KRTAP25-1,ENSG00000232263
42602,KRTAP26-1,ENSG00000197683
42603,KRTAP27-1,ENSG00000206107
42604,KRTAP13-2,ENSG00000182816
42605,KRTAP23-1,ENSG00000186980
42606,KRTAP13-1,ENSG00000198390
42607,KRTAP13-3,ENSG00000240432
42608,KRTAP13-4,ENSG00000186971
42609,KRTAP15-1,ENSG00000186970
42610,KRTAP19-1,ENSG00000184351
42611,KRTAP19-3,ENSG00000244025
42612,KRTAP19-2,ENSG00000186965
42613,KRTAP19-4,ENSG00000186967
42614,KRTAP19-5,ENSG00000186977
42615,KRTAP19-6,ENSG00000186925
42616,KRTAP19-7,ENSG00000244362
42617,KRTAP22-2,ENSG00000206106
42618,KRTAP6-3,ENSG00000212938
42619,KRTAP6-2,ENSG00000186930
42620,KRTAP22-1,ENSG00000186924
42621,KRTAP6-1,ENSG00000184724
42622,KRTAP20-1,ENSG00000244624
42623,KRTAP20-4,ENSG00000206105
42624,KRTAP20-2,ENSG00000184032
42625,KRTAP20-3,ENSG00000206104
42626,KRTAP21-3,ENSG00000231068
42627,KRTAP21-2,ENSG00000187026
42628,KRTAP21-1,ENSG00000187005
42629,KRTAP8-1,ENSG00000183640
42630,KRTAP7-1,ENSG00000274749
42631,KRTAP11-1,ENSG00000182591
42632,KRTAP19-8,ENSG00000206102
42633,AP000251.3,ENSG00000237594
42634,AP000255.6,ENSG00000273091
42635,HUNK-AS1,ENSG00000237138
42636,AP000266.7,ENSG00000232623
42637,AP000275.65,ENSG00000265590
42638,AP000281.2,ENSG00000232360
42639,AP000282.2,ENSG00000227757
42640,AP000282.3,ENSG00000228961
42641,LINC00945,ENSG00000232539
42642,AP000289.6,ENSG00000226527
42643,AP000290.7,ENSG00000226433
42644,LINC01548,ENSG00000229086
42645,AP000295.9,ENSG00000249624
42646,AP000302.58,ENSG00000231355
42647,AP000320.6,ENSG00000225555
42648,C21orf140,ENSG00000222018
42649,CMP21-97G8.1,ENSG00000273104
42650,AP000322.53,ENSG00000243627
42651,CMP21-97G8.2,ENSG00000272958
42652,LINC00160,ENSG00000230978
42653,AF015262.2,ENSG00000234703
42654,AF015720.3,ENSG00000230794
42655,AP000687.1,ENSG00000280170
42656,AP000688.11,ENSG00000236677
42657,AP000688.15,ENSG00000236119
42658,AP000688.29,ENSG00000233393
42659,AP000695.6,ENSG00000230479
42660,AP000697.6,ENSG00000224269
42661,DSCR4,ENSG00000184029
42662,DSCR8,ENSG00000198054
42663,AP001434.2,ENSG00000226012
42664,AF064858.11,ENSG00000237721
42665,AF064858.10,ENSG00000237609
42666,BRWD1-AS1,ENSG00000238141
42667,AF064860.7,ENSG00000231713
42668,DSCAM-AS1,ENSG00000235123
42669,AL773572.7,ENSG00000225745
42670,BACE2-IT1,ENSG00000224388
42671,AP001610.5,ENSG00000228318
42672,AP001610.9,ENSG00000232806
42673,AP006748.1,ENSG00000223400
42674,LINC00111,ENSG00000227702
42675,LINC00112,ENSG00000232401
42676,AP001615.9,ENSG00000236883
42677,AP001619.3,ENSG00000236545
42678,TFF2,ENSG00000160181
42679,AP001625.6,ENSG00000235772
42680,KB-51A8.1,ENSG00000283051
42681,AP001628.7,ENSG00000233754
42682,AP001628.6,ENSG00000225218
42683,AP001630.5,ENSG00000224100
42684,AP001631.10,ENSG00000228120
42685,CRYAA,ENSG00000160202
42686,LINC00319,ENSG00000188660
42687,AP001048.4,ENSG00000223975
42688,DNMT3L,ENSG00000142182
42689,AP001059.5,ENSG00000232010
42690,AP001062.9,ENSG00000232969
42691,LRRC3-AS1,ENSG00000229356
42692,AP001065.15,ENSG00000228709
42693,KB-68A7.2,ENSG00000277352
42694,KRTAP10-1,ENSG00000215455
42695,KRTAP10-2,ENSG00000205445
42696,KRTAP10-3,ENSG00000212935
42697,KRTAP10-4,ENSG00000215454
42698,KRTAP10-5,ENSG00000241123
42699,KRTAP10-6,ENSG00000188155
42700,KRTAP10-7,ENSG00000272804
42701,KRTAP10-8,ENSG00000187766
42702,KRTAP10-9,ENSG00000221837
42703,KRTAP10-10,ENSG00000221859
42704,KRTAP10-11,ENSG00000243489
42705,KRTAP12-4,ENSG00000212933
42706,KRTAP12-2,ENSG00000221864
42707,KRTAP12-1,ENSG00000187175
42708,KRTAP10-12,ENSG00000189169
42709,LINC00163,ENSG00000234880
42710,RP5-1023B21.1,ENSG00000267857
42711,BX322557.13,ENSG00000229382
42712,LINC00316,ENSG00000237664
42713,BX322559.3,ENSG00000228355
42714,AL592528.1,ENSG00000205424
42715,AP001476.2,ENSG00000224413
42716,AP001476.4,ENSG00000228235
42717,AP001476.3,ENSG00000226115
42718,AP001471.1,ENSG00000227438
42719,FTCD-AS1,ENSG00000237338
42720,AP001468.58,ENSG00000228404
42721,AP001469.5,ENSG00000223901
42722,AP001469.7,ENSG00000228137
42723,AC133551.1,ENSG00000274175
42724,AC136612.1,ENSG00000275869
42725,AC136616.1,ENSG00000273554
42726,AC136616.3,ENSG00000278782
42727,AC136616.2,ENSG00000277761
42728,AC136352.5,ENSG00000277666
42729,AC136352.4,ENSG00000276760
42730,AC171558.2,ENSG00000275249
42731,AC171558.1,ENSG00000274792
42732,AC011841.1,ENSG00000273496
42733,AC011043.2,ENSG00000278198
42734,AC007325.2,ENSG00000277196
